Unnamed: 0,narration_id,participant_id,video_id,narration_timestamp,start_timestamp,stop_timestamp,start_frame,stop_frame,narration,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition,lhand_hposition,rhand_vposition,rhand_hposition,hand_in_use,Unnamed: 22
13878,P04_119_124,P04,P04_119,05:46.9,05:43.9,05:47.7,17192,17385,pick up measuring spoon,pick-up,0,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13879,P04_119_125,P04,P04_119,05:47.6,05:47.2,05:47.5,17358,17372,transfer spoon to other hand,transfer-to,11,spoon,1,"['spoon', 'hand:other']","[1, 11]",,,,,,,,
13880,P04_119_126,P04,P04_119,05:48.3,05:47.9,05:48.5,17394,17423,pick up measuring spoon,pick-up,0,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13881,P04_119_127,P04,P04_119,05:50.1,05:49.3,05:51.0,17462,17550,put down measuring spoon,put-down,1,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13885,P04_119_130,P04,P04_119,05:52.1,05:50.0,05:53.1,17500,17652,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
13882,P04_119_128,P04,P04_119,05:50.6,05:50.4,05:51.0,17517,17552,put down measuring spoon,put-down,1,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13883,P04_119_129,P04,P04_119,05:50.9,05:51.3,05:52.2,17563,17609,pick up measuring spoon,pick-up,0,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13886,P04_119_131,P04,P04_119,05:56.8,05:54.7,05:56.1,17736,17803,read instructions,read,38,instruction,149,['instruction'],[149],,,,,,,,
13887,P04_119_132,P04,P04_119,05:57.6,05:56.0,06:07.6,17802,18381,scratch stomach,scratch,55,instruction,149,['instruction'],[149],,,,,,,,
13888,P04_119_133,P04,P04_119,06:05.9,06:05.1,06:08.0,18254,18402,pull bit off tshirt,pull-off,0,tshirt,73,['tshirt'],[73],,,,,,,,
13889,P04_119_134,P04,P04_119,06:08.1,06:07.5,06:08.4,18374,18418,put down measuring spoon,put-down,1,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13890,P04_119_135,P04,P04_119,06:09.1,06:09.5,06:10.1,18473,18506,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
13891,P04_119_136,P04,P04_119,06:12.6,06:10.2,06:11.9,18511,18593,move pan handle,move,11,handle:pan,191,['handle:pan'],[191],,,,,,,,
13892,P04_119_137,P04,P04_119,06:12.9,06:11.6,06:14.2,18579,18709,partially close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
13893,P04_119_138,P04,P04_119,06:15.4,06:15.0,06:15.8,18751,18791,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],,,,,,,,
13894,P04_119_139,P04,P04_119,06:16.9,06:16.2,06:18.2,18812,18910,pull out dishwasher drawer,pull-out,31,drawer:dishwasher,70,['drawer:dishwasher'],[70],,,,,,,,
13896,P04_119_140,P04,P04_119,06:19.6,06:19.1,06:20.0,18957,19000,move pan lid,move,11,lid:pan,6,['lid:pan'],[6],,,,,,,,
13897,P04_119_141,P04,P04_119,06:20.4,06:19.3,06:20.9,18967,19043,move spatula and knife,move,11,spatula,20,"['spatula', 'knife']","[20, 4]",,,,,,,,
13898,P04_119_142,P04,P04_119,06:21.4,06:21.0,06:23.2,19051,19159,flick up dishwasher glass holder,flick-up,11,holder:dishwasher:glass,135,['holder:dishwasher:glass'],[135],,,,,,,,
13899,P04_119_143,P04,P04_119,06:23.4,06:21.5,06:24.3,19074,19216,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],,,,,,,,
13900,P04_119_144,P04,P04_119,06:25.1,06:24.2,06:25.7,19210,19286,close dishwasher drawer,close,4,drawer:dishwasher,70,['drawer:dishwasher'],[70],,,,,,,,
13901,P04_119_145,P04,P04_119,06:27.1,06:25.8,06:27.5,19288,19372,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],,,,,,,,
13902,P04_119_146,P04,P04_119,06:29.4,06:27.4,06:29.3,19371,19467,transfer pan to other hand,transfer-to,11,pan,5,"['pan', 'hand:other']","[5, 11]",,,,,,,,
13903,P04_119_147,P04,P04_119,06:30.1,06:29.4,06:30.1,19471,19503,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52],,,,,,,,
13904,P04_119_148,P04,P04_119,06:30.9,06:30.1,06:37.2,19505,19857,dry pan with tea towel,dry-with,14,pan,5,"['pan', 'towel:tea']","[5, 52]",,,,,,,,
13905,P04_119_149,P04,P04_119,06:37.6,06:33.7,06:38.1,19683,19905,put tea towel on oven door,put-on,1,towel:tea,52,"['towel:tea', 'door:oven']","[52, 46]",,,,,,,,
13907,P04_119_150,P04,P04_119,06:39.9,06:37.0,06:40.1,19850,20002,close cupboard door,close,4,door:cupboard,3,['door:cupboard'],[3],,,,,,,,
13908,P04_119_151,P04,P04_119,06:40.9,06:40.9,06:41.4,20043,20069,pick up tea towel,pick-up,0,towel:tea,52,['towel:tea'],[52],,,,,,,,
13909,P04_119_152,P04,P04_119,06:41.6,06:41.5,06:43.0,20076,20148,dry inside of pan,dry,14,pan,5,['pan'],[5],,,,,,,,
13910,P04_119_153,P04,P04_119,06:43.9,06:43.2,06:43.8,20161,20188,put tea towel on oven door,put-on,1,towel:tea,52,"['towel:tea', 'door:oven']","[52, 46]",,,,,,,,
13911,P04_119_154,P04,P04_119,06:44.4,06:43.9,06:45.2,20193,20260,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5],,,,,,,,
13912,P04_119_155,P04,P04_119,06:46.9,06:46.5,06:47.3,20326,20366,pick up milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13913,P04_119_156,P04,P04_119,06:47.6,06:47.1,06:50.3,20357,20516,unscrew lid from milk bottle,unscrew-from,71,lid,6,"['lid', 'bottle:milk']","[6, 15]",,,,,,,,
13914,P04_119_157,P04,P04_119,06:51.4,06:50.4,06:55.7,20521,20785,pour milk into saucepan,pour-into,9,milk,64,"['milk', 'saucepan']","[64, 5]","(2,1)",,0,0,-1,-1,left,
13915,P04_119_158,P04,P04_119,06:59.6,06:53.2,06:59.9,20657,20996,smell milk bottle,smell,75,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13916,P04_119_159,P04,P04_119,07:00.9,07:00.6,07:08.5,21030,21426,screw cap on milk bottle,screw,78,cap,118,"['cap', 'bottle:milk']","[118, 15]",,,,,,,,
13918,P04_119_160,P04,P04_119,07:08.9,07:06.0,07:09.7,21300,21487,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13919,P04_119_161,P04,P04_119,07:12.4,07:09.9,07:14.0,21492,21701,tilt saucepan,tilt,33,saucepan,5,['saucepan'],[5],,,,,,,,
13920,P04_119_162,P04,P04_119,07:14.6,07:13.2,07:14.9,21662,21745,lower saucepan,lower,73,saucepan,5,['saucepan'],[5],,,,,,,,
13921,P04_119_163,P04,P04_119,07:15.4,07:15.0,07:16.4,21750,21818,open cupboard,open,3,cupboard,3,['cupboard'],[3],,,,,,,,
13922,P04_119_164,P04,P04_119,07:19.1,07:16.5,07:19.1,21823,21956,pick up pan,pick-up,0,pan,5,['pan'],[5],,,,,,,,
13923,P04_119_165,P04,P04_119,07:21.1,07:19.5,07:21.3,21976,22065,pick up wok,pick-up,0,wok,5,['wok'],[5],,,,,,,,
13924,P04_119_166,P04,P04_119,07:21.9,07:21.1,07:22.4,22057,22122,put down pan,put-down,1,pan,5,['pan'],[5],,,,,,,,
13925,P04_119_167,P04,P04_119,07:22.4,07:22.5,07:23.7,22127,22187,close cupboard,close,4,cupboard,3,['cupboard'],[3],,,,,,,,
13926,P04_119_168,P04,P04_119,07:23.9,07:23.7,07:25.7,22184,22286,pick up saucepan,pick-up,0,saucepan,5,['saucepan'],[5],,,,,,,,
13927,P04_119_169,P04,P04_119,07:26.6,07:25.4,07:30.3,22271,22516,tip milk from saucepan into wok,tip-from,9,milk,64,"['milk', 'saucepan', 'wok']","[64, 5, 5]","(2,1)",,-1,-1,0,0,right,
13929,P04_119_170,P04,P04_119,07:30.1,07:28.8,07:30.4,22442,22517,shake saucepan,shake,15,saucepan,5,['saucepan'],[5],,,,,,,,
13930,P04_119_171,P04,P04_119,07:31.6,07:31.7,07:32.6,22584,22628,turn on tap,turn-on,6,tap,0,['tap'],[0],,,,,,,,
13931,P04_119_172,P04,P04_119,07:34.6,07:32.6,07:34.8,22629,22738,rinse milk from saucepan,rinse-from,2,milk,64,"['milk', 'saucepan']","[64, 5]",,,,,,,,
13932,P04_119_173,P04,P04_119,07:35.6,07:34.4,07:36.0,22718,22802,empty water from saucepan,empty,20,water,27,"['water', 'saucepan']","[27, 5]",,,,,,,,
13933,P04_119_174,P04,P04_119,07:35.6,07:35.2,07:35.7,22759,22785,turn off tap,turn-off,8,tap,0,['tap'],[0],,,,,,,,
13934,P04_119_175,P04,P04_119,07:36.9,07:36.6,07:37.5,22828,22874,put down saucepan,put-down,1,saucepan,5,['saucepan'],[5],,,,,,,,
13935,P04_119_176,P04,P04_119,07:39.9,07:39.8,07:40.9,22991,23047,pick up measuring spoon,pick-up,0,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13936,P04_119_177,P04,P04_119,07:41.6,07:40.7,07:41.9,23037,23092,pick bit out of saucepan,pick-out,12,saucepan,5,['saucepan'],[5],,,,,,,,
13937,P04_119_178,P04,P04_119,07:42.1,07:41.8,07:42.3,23088,23115,put down measuring spoon,put-down,1,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13938,P04_119_179,P04,P04_119,07:44.9,07:44.1,07:45.0,23203,23247,pick up milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13940,P04_119_180,P04,P04_119,07:45.4,07:45.1,07:48.2,23256,23411,unscrew lid of milk bottle,unscrew,71,lid:milk:bottle,118,['lid:milk:bottle'],[118],,,,,,,,
13941,P04_119_181,P04,P04_119,07:49.6,07:48.9,07:50.2,23446,23511,push grinder away from saucepan,push,21,grinder,50,"['grinder', 'saucepan']","[50, 5]",,,,,,,,
13942,P04_119_182,P04,P04_119,07:51.1,07:50.5,07:51.1,23525,23555,put down milk bottle lid,put-down,1,lid:milk:bottle,118,['lid:milk:bottle'],[118],,,,,,,,
13943,P04_119_183,P04,P04_119,07:51.6,07:51.4,07:54.0,23570,23698,peel film off top of milk bottle,peel-off,19,film,100,"['film', 'top:milk:bottle']","[100, 15]",,,,,,,,
13944,P04_119_184,P04,P04_119,07:54.1,07:54.0,07:54.6,23699,23729,put down film,put-down,1,film,100,['film'],[100],,,,,,,,
13945,P04_119_185,P04,P04_119,07:55.4,07:55.1,07:55.6,23754,23780,pick up milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13946,P04_119_186,P04,P04_119,07:55.9,07:55.7,08:05.0,23785,24248,pour milk into pan,pour-into,9,milk,64,"['milk', 'pan']","[64, 5]","(2,1)",,0,0,0,0,both,
13947,P04_119_187,P04,P04_119,08:04.9,08:04.8,08:06.2,24240,24308,look inside milk bottle,look-inside,48,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13948,P04_119_188,P04,P04_119,08:07.1,08:06.3,08:07.7,24313,24386,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13949,P04_119_189,P04,P04_119,08:07.1,08:07.2,08:08.1,24360,24405,pick up milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13951,P04_119_190,P04,P04_119,08:08.6,08:08.5,08:09.3,24424,24465,hold milk bottle over pan,hold-over,34,bottle:milk,15,"['bottle:milk', 'pan']","[15, 5]",,,,,,,,
13952,P04_119_191,P04,P04_119,08:09.6,08:09.3,08:10.0,24463,24501,tap milk bottle,tap,32,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13953,P04_119_192,P04,P04_119,08:12.1,08:11.8,08:12.2,24588,24608,tap milk bottle,tap,32,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13954,P04_119_193,P04,P04_119,08:13.4,08:13.0,08:14.5,24649,24726,look inside milk bottle,look-inside,48,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13955,P04_119_194,P04,P04_119,08:16.4,08:15.2,08:16.0,24759,24800,pick up other milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13956,P04_119_195,P04,P04_119,08:16.6,08:15.7,08:16.6,24786,24829,turn milk bottle upside down,turn,23,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13957,P04_119_196,P04,P04_119,08:18.9,08:17.1,08:20.6,24857,25030,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13958,P04_119_197,P04,P04_119,08:22.6,08:21.4,08:22.8,25071,25142,catch milk bottle,catch,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13959,P04_119_198,P04,P04_119,08:23.1,08:23.2,08:24.1,25162,25205,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13960,P04_119_199,P04,P04_119,08:24.9,08:24.2,08:25.1,25209,25255,pick up milk bottle lid,pick-up,0,lid:milk:bottle,118,['lid:milk:bottle'],[118],,,,,,,,
13963,P04_119_200,P04,P04_119,08:26.4,08:26.0,08:29.7,25298,25482,screw lid onto milk bottle,screw-onto,4,lid,6,"['lid', 'bottle:milk']","[6, 15]",,,,,,,,
13964,P04_119_201,P04,P04_119,08:30.6,08:30.0,08:30.8,25501,25541,shake milk bottle,shake,15,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13965,P04_119_202,P04,P04_119,08:31.4,08:31.1,08:31.9,25553,25596,squeeze milk bottle,squeeze,18,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13966,P04_119_203,P04,P04_119,08:32.4,08:32.0,08:33.5,25601,25675,hit end of milk bottle with hand,hit-with,32,end:milk:bottle,15,"['end:milk:bottle', 'hand']","[15, 11]",,,,,,,,
13967,P04_119_204,P04,P04_119,08:35.1,08:34.4,08:35.5,25721,25775,shake milk bottle,shake,15,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13968,P04_119_205,P04,P04_119,08:37.4,08:37.0,08:38.0,25849,25900,hit end of milk bottle with hand,hit-with,32,end:milk:bottle,15,"['end:milk:bottle', 'hand']","[15, 11]",,,,,,,,
13969,P04_119_206,P04,P04_119,08:41.9,08:39.5,08:41.8,25974,26089,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
13970,P04_119_207,P04,P04_119,08:42.6,08:42.7,08:43.2,26135,26160,pick up measuring spoon,pick-up,0,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13971,P04_119_208,P04,P04_119,08:43.6,08:43.3,08:44.7,26164,26233,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],,,,,,,,
13972,P04_119_209,P04,P04_119,08:46.9,08:44.2,08:49.8,26210,26487,hold hand over kettle spout to measure temperature,hold-over,34,hand,11,"['hand', 'spout:kettle', 'temperature:measure']","[11, 44, 65]",,,,,,,,
13974,P04_119_210,P04,P04_119,08:48.9,08:47.3,08:50.5,26364,26526,pour water into measuring spoon,pour-into,9,water,27,"['water', 'spoon:measuring']","[27, 1]",,,,,,,,
13975,P04_119_211,P04,P04_119,08:55.4,08:50.2,08:55.4,26508,26769,put down kettle,put-down,1,kettle,44,['kettle'],[44],,,,,,,,
13976,P04_119_212,P04,P04_119,08:57.1,08:56.1,08:58.7,26804,26935,feel water with finger,feel,54,water,27,"['water', 'finger']","[27, 11]",,,,,,,,
13977,P04_119_213,P04,P04_119,09:05.6,08:59.9,09:07.0,26994,27348,put down measuring spoon,put-down,1,spoon:measuring,1,['spoon:measuring'],[1],,,,,,,,
13978,P04_119_214,P04,P04_119,09:07.6,09:06.9,09:08.2,27344,27408,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],,,,,,,,
13979,P04_119_215,P04,P04_119,09:10.1,09:08.2,09:10.4,27411,27519,put kettle on stand,put-on,1,kettle,44,"['kettle', 'stand']","[44, 249]",,,,,,,,
13980,P04_119_216,P04,P04_119,09:12.6,09:11.4,09:13.1,27569,27657,rotate wok handle,rotate,23,handle:wok,191,['handle:wok'],[191],,,,,,,,
13981,P04_119_217,P04,P04_119,09:19.1,09:19.0,09:20.1,27949,28003,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
13982,P04_119_218,P04,P04_119,09:20.1,09:19.7,09:20.5,27984,28026,close drawer,close,4,drawer,8,['drawer'],[8],,,,,,,,
13983,P04_119_219,P04,P04_119,09:20.6,09:20.3,09:21.1,28016,28054,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],,,,,,,,
13985,P04_119_220,P04,P04_119,09:21.6,09:21.3,09:22.0,28065,28099,pull open dishwasher drawer,pull,31,drawer:dishwasher,70,['drawer:dishwasher'],[70],,,,,,,,
13986,P04_119_221,P04,P04_119,09:22.9,09:22.1,09:23.1,28103,28157,take spatula,take,0,spatula,20,['spatula'],[20],,,,,,,,
13987,P04_119_222,P04,P04_119,09:23.4,09:23.2,09:24.4,28159,28222,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],,,,,,,,
13988,P04_119_223,P04,P04_119,09:25.6,09:24.9,09:25.8,28247,28289,open dishwasher,open,3,dishwasher,70,['dishwasher'],[70],,,,,,,,
13989,P04_119_224,P04,P04_119,09:26.9,09:25.7,09:27.8,28285,28389,pull open dishwasher drawer,pull,31,drawer:dishwasher,70,['drawer:dishwasher'],[70],,,,,,,,
13990,P04_119_225,P04,P04_119,09:28.6,09:28.4,09:29.4,28419,28469,move spatula,move,11,spatula,20,['spatula'],[20],,,,,,,,
13991,P04_119_226,P04,P04_119,09:29.6,09:29.5,09:30.2,28474,28512,close dishwasher drawer,close,4,drawer:dishwasher,70,['drawer:dishwasher'],[70],,,,,,,,
13992,P04_119_227,P04,P04_119,09:30.4,09:30.2,09:31.1,28512,28554,close dishwasher,close,4,dishwasher,70,['dishwasher'],[70],,,,,,,,
13993,P04_119_228,P04,P04_119,09:32.6,09:31.6,09:34.5,28579,28727,read instructions,read,38,instruction,149,['instruction'],[149],,,,,,,,
13994,P04_119_229,P04,P04_119,09:33.4,09:32.9,09:36.2,28644,28811,dry spatula with tea towel,dry-with,14,spatula,20,"['spatula', 'towel:tea']","[20, 52]",,,,,,,,
13996,P04_119_230,P04,P04_119,09:44.9,09:42.0,09:46.2,29100,29310,dry spatula with tea towel,dry-with,14,spatula,20,"['spatula', 'towel:tea']","[20, 52]",,,,,,,,
13997,P04_119_231,P04,P04_119,09:46.1,09:45.8,09:46.7,29292,29332,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
13998,P04_119_232,P04,P04_119,09:55.1,09:47.3,10:03.6,29367,30180,read instructions,read,38,instruction,149,['instruction'],[149],,,,,,,,
13999,P04_119_233,P04,P04_119,10:05.4,10:03.7,10:06.1,30184,30305,open drawer,open,3,drawer,8,['drawer'],[8],,,,,,,,
14000,P04_119_234,P04,P04_119,10:06.6,10:06.0,10:07.6,30298,30382,pick up teaspoon,pick-up,0,teaspoon,1,['teaspoon'],[1],,,,,,,,
14001,P04_119_235,P04,P04_119,10:13.1,10:07.8,10:13.6,30387,30679,feel temperature of water in spoon,feel,54,temperature:water,65,"['temperature:water', 'spoon']","[65, 1]",,,,,,,,
14002,P04_119_236,P04,P04_119,10:16.4,10:13.7,10:19.9,30683,30997,read instructions,read,38,instruction,149,['instruction'],[149],,,,,,,,
14003,P04_119_237,P04,P04_119,10:20.6,10:19.8,10:27.5,30989,31377,feel temperature of water in spoon,feel,54,temperature:water,65,"['temperature:water', 'spoon']","[65, 1]",,,,,,,,
14004,P04_119_238,P04,P04_119,10:48.4,10:47.6,10:53.6,32382,32679,feel temperature of water in spoon,feel,54,temperature:water,65,"['temperature:water', 'spoon']","[65, 1]",,,,,,,,
14005,P04_119_239,P04,P04_119,10:57.1,10:53.7,10:58.4,32685,32922,pick up spoon,pick-up,0,spoon,1,['spoon'],[1],,,,,,,,
14007,P04_119_240,P04,P04_119,10:57.6,10:56.0,11:00.2,32799,33009,feel temperature of water in spoon,feel,54,temperature:water,65,"['temperature:water', 'spoon']","[65, 1]",,,,,,,,
14008,P04_119_241,P04,P04_119,11:01.6,11:00.3,11:02.8,33014,33139,pour water into ramekin,pour-into,9,water,27,"['water', 'ramekin']","[27, 7]",,,,,,,,
14009,P04_119_242,P04,P04_119,11:03.4,11:03.1,11:03.8,33153,33189,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
14010,P04_119_243,P04,P04_119,11:04.6,11:04.4,11:05.7,33221,33286,put teaspoon in ramekin,put-in,5,teaspoon,1,"['teaspoon', 'ramekin']","[1, 7]",,,,,,,,
14011,P04_119_244,P04,P04_119,11:05.1,11:05.8,11:07.7,33289,33384,stir granules and water in ramekin to dissolve,stir,10,granule,138,"['granule', 'water', 'ramekin']","[138, 27, 7]",,,,,,,,
14012,P04_119_245,P04,P04_119,11:08.4,11:07.7,11:08.4,33385,33419,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
14013,P04_119_246,P04,P04_119,11:09.6,11:08.4,11:10.0,33419,33499,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
14014,P04_119_247,P04,P04_119,11:11.6,11:09.9,11:11.8,33496,33590,pick up kettle,pick-up,0,kettle,44,['kettle'],[44],,,,,,,,
14015,P04_119_248,P04,P04_119,11:14.9,11:13.2,11:18.1,33657,33907,pour water from kettle into spoon,pour-from,9,water,27,"['water', 'kettle', 'spoon']","[27, 44, 1]",,,,,,,,
14016,P04_119_249,P04,P04_119,11:19.4,11:18.9,11:21.1,33946,34053,put kettle on stand,put-on,1,kettle,44,"['kettle', 'stand']","[44, 249]",,,,,,,,
14018,P04_119_250,P04,P04_119,11:21.9,11:21.3,11:23.3,34065,34165,stir mixture in ramekin with spoon,stir,10,mixture,71,"['mixture', 'ramekin', 'spoon']","[71, 7, 1]",,,,,,,,
14019,P04_119_251,P04,P04_119,11:24.9,11:23.0,11:25.1,34151,34257,turn on hob,turn-on,6,hob,24,['hob'],[24],,,,,,,,
14020,P04_119_252,P04,P04_119,11:25.4,11:25.4,11:26.3,34270,34316,pick up thermometer,pick-up,0,thermometer,166,['thermometer'],[166],,,,,,,,
14021,P04_119_253,P04,P04_119,11:26.6,11:26.3,11:32.5,34315,34627,adjust temperature on hob,adjust-on,17,temperature,65,"['temperature', 'hob']","[65, 24]",,,,,,,,
14022,P04_119_254,P04,P04_119,11:33.1,11:32.8,11:33.2,34637,34661,unsheathe thermometer,unsheathe,12,thermometer,166,['thermometer'],[166],,,,,,,,
14023,P04_119_255,P04,P04_119,11:34.4,11:33.3,11:35.8,34666,34790,feel end of thermometer,feel,54,end:thermometer,166,['end:thermometer'],[166],,,,,,,,
14024,P04_119_256,P04,P04_119,11:36.6,11:35.7,11:40.9,34787,35045,put thermometer in saucepan,put-in,5,thermometer,166,"['thermometer', 'saucepan']","[166, 5]",,,,,,,,
14025,P04_119_257,P04,P04_119,11:41.1,11:38.1,11:40.1,34902,35003,put down thermometer cover,put-down,1,cover:thermometer,89,['cover:thermometer'],[89],,,,,,,,
14026,P04_119_258,P04,P04_119,11:41.1,11:40.0,11:42.1,35002,35102,put down thermometer,put-down,1,thermometer,166,['thermometer'],[166],,,,,,,,
14027,P04_119_259,P04,P04_119,11:43.6,11:42.1,11:43.4,35107,35168,pick up ramekin,pick-up,0,ramekin,7,['ramekin'],[7],,,,,,,,
14029,P04_119_260,P04,P04_119,11:43.9,11:42.2,12:09.1,35108,36457,stir mixture in ramekin,stir,10,mixture,71,"['mixture', 'ramekin']","[71, 7]",,,,,,,,
14030,P04_119_261,P04,P04_119,12:09.9,12:09.3,12:11.1,36464,36557,tilt ramekin,tilt,33,ramekin,7,['ramekin'],[7],,,,,,,,
14031,P04_119_262,P04,P04_119,12:11.3,12:11.0,12:11.6,36547,36578,tap spoon against ramekin,tap,32,spoon,1,"['spoon', 'ramekin']","[1, 7]",,,,,,,,
14032,P04_119_263,P04,P04_119,12:13.1,12:12.6,12:15.5,36627,36776,move spoon in mixture in ramekin,move,11,spoon,1,"['spoon', 'mixture', 'ramekin']","[1, 71, 7]",,,,,,,,
14033,P04_119_264,P04,P04_119,12:16.4,12:16.0,12:17.3,36797,36862,put down spoon,put-down,1,spoon,1,['spoon'],[1],,,,,,,,
14034,P04_119_265,P04,P04_119,12:20.6,12:19.4,12:23.9,36969,37193,pour mixture into milk in pan,pour-into,9,mixture,71,"['mixture', 'milk', 'pan']","[71, 64, 5]",,,,,,,,
14035,P04_119_266,P04,P04_119,12:24.1,12:23.7,12:24.3,37187,37215,pick up spatula,pick-up,0,spatula,20,['spatula'],[20],,,,,,,,
14036,P04_119_267,P04,P04_119,12:28.9,12:24.8,12:25.8,37239,37290,pull spatula through mixture in pan,pull-through,31,spatula,20,"['spatula', 'mixture', 'pan']","[20, 71, 5]",,,,,,,,
14037,P04_119_268,P04,P04_119,12:31.6,12:25.8,13:00.4,37287,39022,read instructions,read,38,instruction,149,['instruction'],[149],,,,,,,,
14038,P04_119_269,P04,P04_119,13:02.1,13:01.4,13:03.3,39067,39163,feel temperature of milk,feel,54,temperature:milk,65,['temperature:milk'],[65],,,,,,,,
14040,P04_119_270,P04,P04_119,13:08.1,13:06.5,13:11.5,39325,39576,drag spatula through milk in pan,drag-through,25,spatula,20,"['spatula', 'milk', 'pan']","[20, 64, 5]",,,,,,,,
14042,P04_119_272,P04,P04_119,13:13.1,13:11.4,13:14.4,39568,39718,pick up milk bottle,pick-up,0,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
14041,P04_119_271,P04,P04_119,13:12.1,13:11.6,13:12.1,39581,39603,put down spatula,put-down,1,spatula,20,['spatula'],[20],,,,,,,,
14043,P04_119_273,P04,P04_119,13:15.1,13:14.6,13:23.0,39732,40148,take lid off milk bottle,take-off,12,lid,6,"['lid', 'bottle:milk']","[6, 15]",,,,,,,,
14044,P04_119_274,P04,P04_119,13:24.1,13:23.0,13:26.7,40151,40335,shake milk bottle over pan,shake-over,15,bottle:milk,15,"['bottle:milk', 'pan']","[15, 5]","(2,1)",,-1,-1,0,0,right,
14046,P04_119_276,P04,P04_119,13:31.1,13:29.9,13:33.7,40493,40685,screw lid tight,screw,78,lid,6,['lid'],[6],,,,,,,,
14045,P04_119_275,P04,P04_119,13:30.1,13:30.1,13:31.8,40503,40588,put lid on milk bottle,put-on,1,lid,6,"['lid', 'bottle:milk']","[6, 15]",,,,,,,,
14047,P04_119_277,P04,P04_119,13:34.1,13:33.8,13:34.8,40690,40740,put down milk bottle,put-down,1,bottle:milk,15,['bottle:milk'],[15],,,,,,,,
14048,P04_119_278,P04,P04_119,13:35.1,13:34.4,13:35.1,40718,40756,tap milk bottle on counter,tap-on,32,bottle:milk,15,"['bottle:milk', 'counter']","[15, 42]",,,,,,,,
