,uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid,lhand_vposition ,lhand_hposition ,rhand_vposition ,rhand_hposition ,hand in use ,Unnamed: 21
10877,13529,P08,P08_05,get a salad bowl,26:22.6,26:24.3,94958,95059,get,0,bowl:salad,6,['bowl:salad'],[6],,,,,,,,
10878,13530,P08,P08_05,place on serving board,26:24.4,26:26.0,95065,95158,place-on,1,board:serving,19,['board:serving'],[19],,,,,,,,
10879,13532,P08,P08_05,place away spice,26:29.2,26:32.8,95354,95567,place,1,spice,79,['spice'],[79],,,,,,,,
10880,13533,P08,P08_05,put vinegar bottles in cupboard,26:33.0,26:36.9,95583,95815,put,1,bottle:vinegar,28,"['bottle:vinegar', 'cupboard']","[28, 8]",,,,,,,,
10881,13534,P08,P08_05,put olive oil in cupboard,26:37.3,26:38.5,95836,95911,put,1,oil:olive,24,"['oil:olive', 'cupboard']","[24, 8]",,,,,,,,
10882,13535,P08,P08_05,put salt in cupboard,26:38.6,26:40.5,95914,96031,put,1,salt,31,"['salt', 'cupboard']","[31, 8]",,,,,,,,
10883,13536,P08,P08_05,close cupboard,26:39.9,26:41.0,95992,96057,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
10884,13537,P08,P08_05,clean the counter top,26:43.4,26:51.6,96205,96695,clean,4,top:counter,78,['top:counter'],[78],,,,,,,,
10885,13538,P08,P08_05,move chopstick,26:51.7,26:53.6,96701,96815,move,9,chopstick,117,['chopstick'],[117],,,,,,,,
10886,13539,P08,P08_05,throw away bits,26:56.6,26:58.5,96997,97110,throw,8,chopstick,117,['chopstick'],[117],,,,,,,,
10887,13540,P08,P08_05,get chicken,26:59.1,27:03.4,97148,97403,get,0,chicken,62,['chicken'],[62],,,,,,,,
10888,13541,P08,P08_05,get sink bits out to the garbage,27:03.5,27:15.6,97409,98135,get,0,bit:sink,33,"['bit:sink', 'garbage']","[33, 108]",,,,,,,,
10889,13542,P08,P08_05,open top,27:16.2,27:17.5,98170,98250,open,2,top,78,['top'],[78],,,,,,,,
10890,13543,P08,P08_05,wash hands,27:17.3,27:19.0,98237,98342,wash,4,hand,12,['hand'],[12],,,,,,,,
10891,13544,P08,P08_05,close top,27:18.9,27:19.7,98335,98382,close,3,top,78,['top'],[78],,,,,,,,
10892,13545,P08,P08_05,wipe off hands,27:20.1,27:23.3,98406,98599,wipe-off,4,hand,12,['hand'],[12],,,,,,,,
10893,13546,P08,P08_05,open microwave oven,27:23.5,27:27.9,98609,98875,open,2,microwave,55,"['microwave', 'oven']","[55, 56]",,,,,,,,
10894,13547,P08,P08_05,place plate,27:28.5,27:29.7,98909,98983,place,1,plate,4,['plate'],[4],,,,,,,,
10895,13548,P08,P08_05,start heat,27:30.6,27:31.5,99033,99091,start,12,heat,106,['heat'],[106],,,,,,,,
10896,13549,P08,P08_05,take tomatoes,27:33.7,27:40.1,99223,99606,take,0,tomato,30,['tomato'],[30],,,,,,,,
10897,13550,P08,P08_05,throw away bits,27:40.5,27:45.2,99630,99910,throw,8,tomato,30,['tomato'],[30],,,,,,,,
10898,13551,P08,P08_05,open tap water,27:45.7,27:46.8,99945,100008,open,2,water:tap,17,['water:tap'],[17],,,,,,,,
10899,13552,P08,P08_05,wash tomatoes,27:46.8,27:48.2,100007,100089,wash,4,tomato,30,['tomato'],[30],,,,,,,,
10900,13553,P08,P08_05,close tap water,27:48.3,27:49.2,100095,100150,close,3,water:tap,17,['water:tap'],[17],,,,,,,,
10901,13554,P08,P08_05,get kitchen towel,27:52.3,27:53.6,100340,100413,get,0,towel:kitchen,66,['towel:kitchen'],[66],,,,,,,,
10902,13555,P08,P08_05,wipe the tomatoes,27:53.7,27:57.0,100420,100618,wipe,4,tomato,30,['tomato'],[30],,,,,,,,
10903,13556,P08,P08_05,place them on serving board,27:56.9,27:57.7,100614,100663,place,1,board:serving,19,['board:serving'],[19],,,,,,,,
10904,13557,P08,P08_05,place the sauce on the serving board,28:06.8,28:11.5,101209,101491,place,1,sauce,41,"['sauce', 'board:serving']","[41, 19]",,,,,,,,
10905,13558,P08,P08_05,open cupboard,28:12.8,28:13.9,101571,101631,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
10906,13559,P08,P08_05,close cupboard,28:13.8,28:14.9,101631,101692,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
10907,13560,P08,P08_05,get knife and fork,28:16.6,28:17.9,101799,101873,get,0,knife,5,"['knife', 'fork']","[5, 18]",,,,,,,,
10908,13561,P08,P08_05,place on board,28:18.3,28:21.8,101900,102107,place-on,1,board,19,['board'],[19],,,,,,,,
10909,13562,P08,P08_05,open water,28:24.1,28:24.9,102243,102294,open,2,water,17,['water'],[17],,,,,,,,
10910,13563,P08,P08_05,wash peeler,28:25.0,28:27.1,102300,102423,wash,4,peeler,86,['peeler'],[86],,,,,,,,
10911,13564,P08,P08_05,close water,28:27.1,28:27.8,102425,102470,close,3,water,17,['water'],[17],,,,,,,,
10912,13565,P08,P08_05,open dishwasher,28:29.6,28:30.5,102578,102632,open,2,dishwasher,49,['dishwasher'],[49],,,,,,,,
10913,13566,P08,P08_05,place chopstick,28:31.0,28:32.8,102660,102765,place,1,chopstick,117,['chopstick'],[117],,,,,,,,
10914,13567,P08,P08_05,get serving board,28:34.4,28:41.7,102861,103301,get,0,board:serving,19,['board:serving'],[19],,,,,,,,
10915,13568,P08,P08_05,open microwave,28:43.0,28:44.5,103381,103471,open,2,microwave,55,['microwave'],[55],,,,,,,,
10916,13569,P08,P08_05,get tortilla,28:44.6,28:46.2,103477,103571,get,0,tortilla,80,['tortilla'],[80],,,,,,,,
10917,13570,P08,P08_05,get the tortilla,28:49.8,28:53.1,103788,103984,get,0,tortilla,80,['tortilla'],[80],,,,,,,,
10918,13571,P08,P08_05,close microwave oven,28:52.9,28:53.9,103976,104036,close,3,microwave,55,"['microwave', 'oven']","[55, 56]",,,,,,,,
10919,13572,P08,P08_05,put the tortilla on serving board,28:55.3,28:57.8,104117,104267,put,1,tortilla,80,"['tortilla', 'board:serving']","[80, 19]",,,,,,,,
10920,13573,P08,P08_05,clean the dish,28:59.3,29:03.4,104359,104605,clean,4,dish,4,['dish'],[4],,,,,,,,
10921,13574,P08,P08_05,put the cloth back,29:06.4,29:08.0,104783,104879,put,1,cloth,32,['cloth'],[32],,,,,,,,
10922,13575,P08,P08_05,turn off lights,29:08.1,29:09.3,104885,104960,turn-off,15,light,113,['light'],[113],,,,,,,,
11335,14620,P08,P08_21,enter kitchen,00:00.4,00:02.3,25,140,enter,42,kitchen,123,['kitchen'],[123],,,,,,,,
11336,14621,P08,P08_21,open dishwasher,00:02.0,00:03.4,120,201,open,2,dishwasher,49,['dishwasher'],[49],,,,,,,,
11337,14622,P08,P08_21,open drawer,00:05.3,00:07.8,318,468,open,2,drawer,9,['drawer'],[9],,,,,,,,
11338,14623,P08,P08_21,open drawer,00:07.7,00:11.7,462,699,open,2,drawer,9,['drawer'],[9],,,,,,,,
11339,14624,P08,P08_21,take out glass,00:11.8,00:13.3,705,795,take-out,10,glass,16,['glass'],[16],,,,,,,,
11340,14625,P08,P08_21,take out food,00:12.7,00:14.6,761,876,take-out,10,food,37,['food'],[37],,,,,,,,
11341,14626,P08,P08_21,take out glass,00:14.5,00:15.2,868,914,take-out,10,glass,16,['glass'],[16],,,,,,,,
11342,14627,P08,P08_21,take out bowls,00:15.6,00:20.2,933,1209,take-out,10,bowl,6,['bowl'],[6],,,,,,,,
11343,14628,P08,P08_21,take out spoon,00:20.4,00:21.2,1226,1273,take-out,10,spoon,7,['spoon'],[7],,,,,,,,
11344,14629,P08,P08_21,place spoon,00:20.8,00:22.6,1248,1356,place,1,spoon,7,['spoon'],[7],,,,,,,,
11345,14630,P08,P08_21,take out mugs,00:22.3,00:25.6,1336,1533,take-out,10,mug,23,['mug'],[23],,,,,,,,
11346,14631,P08,P08_21,take out pan,00:25.6,00:27.3,1539,1640,take-out,10,pan,1,['pan'],[1],,,,,,,,
11347,14632,P08,P08_21,take out glasses,00:29.4,00:32.1,1763,1922,take-out,10,glass,16,['glass'],[16],,,,,,,,
11348,14633,P08,P08_21,take out glass,00:29.4,00:36.9,1764,2212,take-out,10,glass,16,['glass'],[16],,,,,,,,
11349,14634,P08,P08_21,take out mug,00:32.4,00:34.3,1941,2057,take-out,10,mug,23,['mug'],[23],,,,,,,,
11350,14635,P08,P08_21,take out processor,00:38.2,00:42.4,2294,2546,take-out,10,processor,146,['processor'],[146],,,,,,,,
11351,14636,P08,P08_21,wash processor,00:41.3,00:43.8,2477,2628,wash,4,processor,146,['processor'],[146],,,,,,,,
11352,14637,P08,P08_21,take out processor bit,00:46.5,00:47.9,2789,2872,take-out,10,processor,146,"['processor', 'bit']","[146, 0]",,,,,,,,
11353,14638,P08,P08_21,place knife,00:49.0,00:50.9,2940,3054,place,1,knife,5,['knife'],[5],,,,,,,,
11354,14639,P08,P08_21,take out mugs,00:51.7,00:53.7,3100,3221,take-out,10,mug,23,['mug'],[23],,,,,,,,
11355,14640,P08,P08_21,take out glass,00:54.0,00:55.8,3241,3349,take-out,10,glass,16,['glass'],[16],,,,,,,,
11356,14641,P08,P08_21,take out bowl,00:57.6,00:58.7,3455,3523,take-out,10,bowl,6,['bowl'],[6],,,,,,,,
11357,14642,P08,P08_21,close drawer,01:01.2,01:02.3,3670,3740,close,3,drawer,9,['drawer'],[9],,,,,,,,
11358,14643,P08,P08_21,place chopping board,01:02.9,01:04.9,3777,3897,place,1,board:chopping,19,['board:chopping'],[19],,,,,,,,
11359,14644,P08,P08_21,take out pan,01:05.1,01:07.8,3903,4068,take-out,10,pan,1,['pan'],[1],,,,,,,,
11360,14645,P08,P08_21,take out pan,01:07.5,01:10.0,4050,4199,take-out,10,pan,1,['pan'],[1],,,,,,,,
11361,14646,P08,P08_21,place pan on hob,01:10.5,01:12.5,4230,4350,place,1,pan,1,"['pan', 'hob']","[1, 47]","(1,1)",,-1,-1,0,0,right,
11362,14647,P08,P08_21,take out lid,01:13.2,01:14.2,4393,4453,take-out,10,lid,11,['lid'],[11],,,,,,,,
11363,14648,P08,P08_21,take out bowl,01:15.0,01:16.0,4497,4560,take-out,10,bowl,6,['bowl'],[6],,,,,,,,
11364,14649,P08,P08_21,take out pan,01:18.2,01:19.0,4691,4741,take-out,10,pan,1,['pan'],[1],,,,,,,,
11365,14650,P08,P08_21,open cupboard,01:18.7,01:20.4,4719,4824,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11366,14651,P08,P08_21,place pan,01:20.5,01:22.0,4830,4920,place,1,pan,1,['pan'],[1],,,,,,,,
11367,14652,P08,P08_21,place lid on counter top,01:22.3,01:24.6,4940,5077,place,1,lid,11,"['lid', 'top:counter']","[11, 78]",,,,,,,,
11368,14653,P08,P08_21,take colander,01:25.0,01:26.7,5101,5203,take,0,colander,42,['colander'],[42],,,,,,,,
11369,14654,P08,P08_21,place colander,01:26.8,01:28.3,5209,5297,place,1,colander,42,['colander'],[42],,,,,,,,
11370,14655,P08,P08_21,place pan under pans,01:28.9,01:31.4,5334,5483,place,1,pan,1,"['pan', 'pan']","[1, 1]",,,,,,,,
11371,14656,P08,P08_21,get pan,01:31.2,01:35.3,5470,5720,get,0,pan,1,['pan'],[1],,,,,,,,
11372,14657,P08,P08_21,place on hob,01:35.6,01:37.0,5739,5822,place-on,1,hob,47,['hob'],[47],"(1,1)",,-1,-1,0,0,right,
11373,14658,P08,P08_21,place bowls in cupboard,01:37.5,01:39.7,5848,5983,place-in,22,cupboard,8,['cupboard'],[8],,,,,,,,
11374,14659,P08,P08_21,take pan and lid,01:42.5,01:43.9,6147,6233,take,0,pan,1,"['pan', 'lid']","[1, 11]",,,,,,,,
11375,14660,P08,P08_21,place pan,01:44.5,01:48.5,6271,6510,place,1,pan,1,['pan'],[1],,,,,,,,
11376,14661,P08,P08_21,place lid in cupboard,01:48.4,01:51.8,6505,6708,place-in,22,cupboard,8,['cupboard'],[8],,,,,,,,
11377,14662,P08,P08_21,take plates,01:54.5,01:58.3,6870,7095,take,0,plate,4,['plate'],[4],,,,,,,,
11378,14663,P08,P08_21,place plates in cupboard,01:59.2,02:01.5,7153,7288,place,1,plate,4,"['plate', 'cupboard']","[4, 8]",,,,,,,,
11379,14664,P08,P08_21,take plates from dishwasher,02:02.9,02:08.7,7371,7721,take,0,plate,4,"['plate', 'dishwasher']","[4, 49]",,,,,,,,
11380,14665,P08,P08_21,place plates in cupboard,02:08.7,02:11.2,7722,7872,place,1,plate,4,"['plate', 'cupboard']","[4, 8]",,,,,,,,
11381,14666,P08,P08_21,place plates,02:09.8,02:11.2,7787,7870,place,1,plate,4,['plate'],[4],,,,,,,,
11382,14667,P08,P08_21,place bowl in cupboard,02:15.7,02:17.7,8142,8260,place,1,bowl,6,"['bowl', 'cupboard']","[6, 8]",,,,,,,,
11383,14668,P08,P08_21,take bowls,02:20.4,02:22.9,8426,8573,take,0,bowl,6,['bowl'],[6],,,,,,,,
11384,14669,P08,P08_21,place bowls in cupboard,02:23.8,02:28.8,8629,8928,place-in,22,cupboard,8,['cupboard'],[8],,,,,,,,
11385,14670,P08,P08_21,take wooden spoons,02:32.5,02:36.8,9152,9407,take,0,spoon:wooden,7,['spoon:wooden'],[7],,,,,,,,
11386,14671,P08,P08_21,place them in container,02:37.2,02:50.2,9434,10214,place,1,container,29,['container'],[29],,,,,,,,
11387,14672,P08,P08_21,place spoon in container,02:38.5,02:49.3,9511,10161,place,1,spoon,7,"['spoon', 'container']","[7, 29]",,,,,,,,
11388,14673,P08,P08_21,place knives,02:54.7,02:58.1,10482,10685,place,1,knife,5,['knife'],[5],,,,,,,,
11389,14674,P08,P08_21,open drawer,03:00.9,03:01.9,10851,10911,open,2,drawer,9,['drawer'],[9],,,,,,,,
11390,14675,P08,P08_21,place knife in drawer,03:02.9,03:03.6,10973,11018,place,1,knife,5,"['knife', 'drawer']","[5, 9]",,,,,,,,
11391,14676,P08,P08_21,place fork,03:04.5,03:05.5,11069,11129,place,1,fork,18,['fork'],[18],,,,,,,,
11392,14677,P08,P08_21,place spoon,03:05.6,03:07.3,11135,11240,place,1,spoon,7,['spoon'],[7],,,,,,,,
11393,14678,P08,P08_21,still placing spoons and forks in drawer,03:07.7,03:23.0,11261,12182,place,1,spoon,7,"['spoon', 'fork', 'drawer']","[7, 18, 9]",,,,,,,,
11394,14679,P08,P08_21,place spoon,03:23.1,03:24.6,12186,12276,place,1,spoon,7,['spoon'],[7],,,,,,,,
11395,14680,P08,P08_21,close drawer,03:24.7,03:26.2,12282,12372,close,3,drawer,9,['drawer'],[9],,,,,,,,
11396,14681,P08,P08_21,take chopping board,03:27.3,03:28.5,12435,12510,take,0,board:chopping,19,['board:chopping'],[19],,,,,,,,
11397,14682,P08,P08_21,place it in its place,03:29.5,03:31.0,12570,12658,place,1,board:chopping,19,['board:chopping'],[19],,,,,,,,
11398,14683,P08,P08_21,open drawer,03:31.9,03:33.1,12714,12788,open,2,drawer,9,['drawer'],[9],,,,,,,,
11399,14684,P08,P08_21,put mug,03:35.7,03:37.1,12940,13027,put,1,mug,23,['mug'],[23],,,,,,,,
11400,14685,P08,P08_21,put forks,03:38.1,03:39.7,13088,13181,put,1,fork,18,['fork'],[18],,,,,,,,
11401,14686,P08,P08_21,take plate,03:40.6,03:42.0,13233,13318,take,0,plate,4,['plate'],[4],,,,,,,,
11402,14687,P08,P08_21,wash plate,03:42.7,03:44.2,13359,13452,wash,4,plate,4,['plate'],[4],,,,,,,,
11403,14688,P08,P08_21,put plate in drawer,03:44.3,03:45.5,13459,13529,put,1,plate,4,"['plate', 'drawer']","[4, 9]",,,,,,,,
11404,14689,P08,P08_21,put glass in drawer,03:45.7,03:47.2,13541,13630,put,1,glass,16,"['glass', 'drawer']","[16, 9]",,,,,,,,
11405,14690,P08,P08_21,close drawer,03:47.3,03:48.9,13640,13736,close,3,drawer,9,['drawer'],[9],,,,,,,,
11406,14691,P08,P08_21,close dishwasher,03:49.3,03:50.6,13761,13836,close,3,dishwasher,49,['dishwasher'],[49],,,,,,,,
11407,14692,P08,P08_21,take kitchen towel,03:51.2,03:52.4,13870,13944,take,0,towel:kitchen,66,['towel:kitchen'],[66],,,,,,,,
11408,14693,P08,P08_21,wipe off hands,03:52.5,03:55.2,13950,14113,wipe-off,4,hand,12,['hand'],[12],,,,,,,,
11409,14694,P08,P08_21,open cupboard,03:55.1,03:57.1,14105,14228,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11410,14695,P08,P08_21,place glasses in cupboard,03:57.0,04:04.4,14220,14662,place,1,glass,16,"['glass', 'cupboard']","[16, 8]",,,,,,,,
11411,14696,P08,P08_21,place glass in cupboard,04:04.4,04:06.0,14663,14759,place,1,glass,16,"['glass', 'cupboard']","[16, 8]",,,,,,,,
11412,14697,P08,P08_21,place mugs in cupboard,04:06.3,04:14.8,14775,15285,place,1,mug,23,"['mug', 'cupboard']","[23, 8]",,,,,,,,
11413,14698,P08,P08_21,open cupboard,04:17.1,04:18.4,15427,15501,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11414,14699,P08,P08_21,place glasses in cupboard,04:18.2,04:21.2,15493,15673,place,1,glass,16,"['glass', 'cupboard']","[16, 8]",,,,,,,,
11415,14700,P08,P08_21,close cupboard,04:20.5,04:21.8,15628,15710,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
11416,14701,P08,P08_21,get coffee,04:20.9,04:22.5,15653,15748,get,0,coffee,58,['coffee'],[58],,,,,,,,
11417,14702,P08,P08_21,open cupboard,04:28.3,04:29.7,16095,16185,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11418,14703,P08,P08_21,get bowl,04:30.1,04:33.1,16206,16386,get,0,bowl,6,['bowl'],[6],,,,,,,,
11419,14704,P08,P08_21,open cupboard,04:33.6,04:34.7,16414,16479,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11420,14705,P08,P08_21,get oats,04:36.9,04:37.9,16614,16677,get,0,oat,158,['oat'],[158],,,,,,,,
11421,14706,P08,P08_21,open drawer,04:42.4,04:43.3,16942,16996,open,2,drawer,9,['drawer'],[9],,,,,,,,
11422,14707,P08,P08_21,get spoon,04:43.0,04:45.0,16981,17101,get,0,spoon,7,['spoon'],[7],,,,,,,,
11423,14708,P08,P08_21,open oats,04:47.0,04:48.5,17218,17308,open,2,oat,158,['oat'],[158],,,,,,,,
11424,14709,P08,P08_21,get measuring cup,04:48.8,04:51.5,17329,17492,get,0,cup:measuring,23,['cup:measuring'],[23],,,,,,,,
11425,14710,P08,P08_21,scoop oats in bowl,04:53.9,05:09.7,17632,18583,scoop,19,oat,158,"['oat', 'bowl']","[158, 6]",,,,,,,,
11426,14711,P08,P08_21,place oats in bowl,05:00.2,05:01.0,18015,18058,place,1,oat,158,"['oat', 'bowl']","[158, 6]",,,,,,,,
11427,14712,P08,P08_21,scoop oats in bowl,05:01.3,05:03.4,18076,18207,scoop,19,oat,158,"['oat', 'bowl']","[158, 6]",,,,,,,,
11428,14713,P08,P08_21,place lid back,05:10.7,05:12.5,18641,18748,place,1,lid,11,['lid'],[11],,,,,,,,
11429,14714,P08,P08_21,open fridge,05:12.8,05:14.1,18770,18845,open,2,fridge,10,['fridge'],[10],,,,,,,,
11430,14715,P08,P08_21,get milk,05:14.2,05:15.9,18853,18955,get,0,milk,43,['milk'],[43],,,,,,,,
11431,14716,P08,P08_21,shake milk,05:17.4,05:18.9,19042,19133,shake,14,milk,43,['milk'],[43],,,,,,,,
11432,14717,P08,P08_21,pour milk in bowl,05:19.0,05:22.3,19140,19336,pour,7,milk,43,"['milk', 'bowl']","[43, 6]",,,,,,,,
11433,14718,P08,P08_21,open bag,05:24.0,05:28.1,19441,19684,open,2,bag,20,['bag'],[20],,,,,,,,
11434,14719,P08,P08_21,get spoon,05:29.8,05:30.8,19788,19848,get,0,spoon,7,['spoon'],[7],,,,,,,,
11435,14720,P08,P08_21,spoon nuts and fruits in bowl,05:30.7,05:34.8,19843,20085,spoon,19,nut,147,"['nut', 'fruit', 'bowl']","[147, 197, 6]",,,,,,,,
11436,14721,P08,P08_21,close plastic bag,05:34.8,05:39.9,20090,20391,close,3,bag:plastic,20,['bag:plastic'],[20],,,,,,,,
11437,14722,P08,P08_21,pour milk,05:40.2,05:45.0,20415,20700,pour,7,milk,43,['milk'],[43],,,,,,,,
11438,14723,P08,P08_21,spoon in oats and milk,05:44.7,05:57.2,20682,21433,spoon-in,19,oat,158,"['oat', 'milk']","[158, 43]",,,,,,,,
11439,14724,P08,P08_21,pour milk,05:57.1,06:00.0,21424,21597,pour,7,milk,43,['milk'],[43],,,,,,,,
11440,14725,P08,P08_21,pour more milk,05:59.6,06:02.9,21577,21772,pour,7,milk:more,43,['milk:more'],[43],,,,,,,,
11441,14726,P08,P08_21,mix oats with milk,06:03.0,06:07.4,21778,22045,mix,6,oat,158,"['oat', 'milk']","[158, 43]",,,,,,,,
11442,14727,P08,P08_21,turn on light,06:07.5,06:09.8,22050,22185,turn-on,12,light,113,['light'],[113],,,,,,,,
11443,14728,P08,P08_21,press oats with milk,06:09.9,06:24.6,22191,23076,press,23,oat,158,"['oat', 'milk']","[158, 43]",,,,,,,,
11444,14729,P08,P08_21,close milk lid,06:24.7,06:27.2,23082,23232,close,3,milk,43,"['milk', 'lid']","[43, 11]",,,,,,,,
11445,14730,P08,P08_21,open cupboard,06:27.0,06:28.3,23217,23298,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11446,14731,P08,P08_21,get spice,06:27.3,06:33.6,23238,23613,get,0,spice,79,['spice'],[79],,,,,,,,
11447,14732,P08,P08_21,put back oats,06:28.4,06:30.7,23304,23439,put-back,1,oat,158,['oat'],[158],,,,,,,,
11448,14733,P08,P08_21,get coconut,06:34.8,06:37.8,23687,23868,get,0,coconut,193,['coconut'],[193],,,,,,,,
11449,14734,P08,P08_21,open lid,06:40.4,06:41.1,24021,24066,open,2,lid,11,['lid'],[11],,,,,,,,
11450,14735,P08,P08_21,pour cinnamon,06:42.0,06:49.1,24120,24547,pour,7,cinnamon,278,['cinnamon'],[278],,,,,,,,
11451,14736,P08,P08_21,spoon in cinnamon,06:49.9,06:53.8,24597,24829,spoon-in,19,cinnamon,278,['cinnamon'],[278],,,,,,,,
11452,14737,P08,P08_21,still spooning in cinnamon,06:52.9,07:05.0,24772,25502,spoon-in,19,cinnamon,278,['cinnamon'],[278],,,,,,,,
11453,14738,P08,P08_21,close lid,07:05.4,07:08.1,25525,25683,close,3,lid,11,['lid'],[11],,,,,,,,
11454,14739,P08,P08_21,open fridge,07:08.2,07:09.0,25692,25741,open,2,fridge,10,['fridge'],[10],,,,,,,,
11455,14740,P08,P08_21,place lemon in container,07:10.4,07:12.0,25825,25921,place,1,lemon,129,"['lemon', 'container']","[129, 29]",,,,,,,,
11456,14741,P08,P08_21,get maple syrup,07:12.2,07:22.2,25933,26532,get,0,syrup:maple,301,['syrup:maple'],[301],,,,,,,,
11457,14742,P08,P08_21,open lid,07:12.7,07:18.2,25959,26291,open,2,lid,11,['lid'],[11],,,,,,,,
11458,14743,P08,P08_21,pour maple syrup,07:18.1,07:22.1,26284,26528,pour,7,syrup:maple,301,['syrup:maple'],[301],,,,,,,,
11459,14744,P08,P08_21,place maple syrup back,07:22.3,07:24.1,26539,26644,place,1,syrup:maple,301,['syrup:maple'],[301],,,,,,,,
11460,14745,P08,P08_21,close fridge,07:24.0,07:25.0,26640,26698,close,3,fridge,10,['fridge'],[10],,,,,,,,
11461,14746,P08,P08_21,spoon in mixture,07:25.1,07:36.0,26704,27358,spoon-in,19,mixture,64,['mixture'],[64],,,,,,,,
11462,14747,P08,P08_21,mix mixture in bowl,07:25.5,07:49.3,26727,28155,mix,6,mixture,64,"['mixture', 'bowl']","[64, 6]",,,,,,,,
11463,14748,P08,P08_21,open drawer,07:49.9,07:51.1,28192,28266,open,2,drawer,9,['drawer'],[9],,,,,,,,
11464,14749,P08,P08_21,get honey,07:51.6,07:56.6,28296,28593,get,0,honey,184,['honey'],[184],,,,,,,,
11465,14750,P08,P08_21,get coffee pot,07:58.2,07:59.4,28690,28762,get,0,pot:coffee,15,['pot:coffee'],[15],,,,,,,,
11466,14751,P08,P08_21,tap water,07:59.9,08:01.7,28794,28905,tap,55,water,17,['water'],[17],,,,,,,,
11467,14752,P08,P08_21,place filter,08:07.4,08:08.7,29245,29320,place,1,filter,59,['filter'],[59],,,,,,,,
11468,14753,P08,P08_21,open lid,08:10.4,08:11.2,29424,29469,open,2,lid,11,['lid'],[11],,,,,,,,
11469,14754,P08,P08_21,spoon coffee in filter,08:12.0,08:19.0,29522,29942,spoon,19,coffee,58,"['coffee', 'filter']","[58, 59]",,,,,,,,
11470,14755,P08,P08_21,close lid on coffee jar,08:19.4,08:20.8,29964,30046,close,3,lid,11,"['lid', 'jar:coffee']","[11, 60]",,,,,,,,
11471,14756,P08,P08_21,screw in the coffee pot,08:24.6,08:32.6,30273,30757,screw-in,74,pot:coffee,15,['pot:coffee'],[15],,,,,,,,
11472,14757,P08,P08_21,place mocha pot on hob,08:34.4,08:36.5,30867,30987,place,1,pot:mocha,126,"['pot:mocha', 'hob']","[126, 47]","(1,2)",,-1,-1,0,0,right,
11473,14758,P08,P08_21,turn on heat,08:36.6,08:39.0,30996,31138,turn-on,12,heat,106,['heat'],[106],,,,,,,,
11474,14759,P08,P08_21,adjust heat,08:39.1,08:43.3,31147,31399,adjust,17,heat,106,['heat'],[106],,,,,,,,
11475,14760,P08,P08_21,open cupboard,08:51.0,08:52.2,31857,31932,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
11476,14761,P08,P08_21,put coffee jar back,08:51.8,08:53.0,31906,31982,put,1,jar:coffee,60,['jar:coffee'],[60],,,,,,,,
11477,14762,P08,P08_21,close cupboard,08:52.8,08:54.7,31966,32082,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
11478,14763,P08,P08_21,wipe off counter,08:54.8,08:57.6,32088,32256,wipe-off,4,counter,78,['counter'],[78],,,,,,,,
11479,14764,P08,P08_21,open fridge,08:58.7,09:00.4,32321,32425,open,2,fridge,10,['fridge'],[10],,,,,,,,
11480,14765,P08,P08_21,get milk,09:00.5,09:01.9,32431,32516,get,0,milk,43,['milk'],[43],,,,,,,,
11481,14766,P08,P08_21,open lid,09:04.2,09:05.1,32652,32704,open,2,lid,11,['lid'],[11],,,,,,,,
11482,14767,P08,P08_21,pour milk,09:05.2,09:08.9,32710,32933,pour,7,milk,43,['milk'],[43],,,,,,,,
11483,14768,P08,P08_21,close lid,09:09.0,09:09.9,32939,32993,close,3,lid,11,['lid'],[11],,,,,,,,
11484,14769,P08,P08_21,squeeze butter,09:13.4,09:22.9,33201,33771,squeeze,21,butter,148,['butter'],[148],,,,,,,,
11485,14770,P08,P08_21,recycle bottle,09:23.2,09:24.7,33794,33883,recycle,8,bottle,28,['bottle'],[28],,,,,,,,
