uid,participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,grid_location,prior_grid ,lhand_vposition ,lhand_hposition ,rhand_vposition ,rhand_hposition ,hand in use ,
26910,P22,P22_12,toss rinds,05:08.3,05:10.8,18495,18649,toss,8,rind,68,['rind'],[68],,,,,,,,
26911,P22,P22_12,close basket,05:10.7,05:11.4,18642,18682,close,3,basket,125,['basket'],[125],,,,,,,,
26912,P22,P22_12,open tap,05:12.0,05:13.1,18722,18784,open,2,tap,3,['tap'],[3],,,,,,,,
26913,P22,P22_12,rinse hands,05:13.0,05:15.5,18780,18932,rinse,4,hand,12,['hand'],[12],,,,,,,,
26914,P22,P22_12,close tap,05:15.6,05:16.2,18938,18974,close,3,tap,3,['tap'],[3],,,,,,,,
26915,P22,P22_12,shake hands,05:16.2,05:17.7,18972,19063,shake,14,hand,12,['hand'],[12],,,,,,,,
26916,P22,P22_12,dry hands,05:17.7,05:20.8,19059,19246,dry,11,hand,12,['hand'],[12],,,,,,,,
26917,P22,P22_12,put down down rug,05:20.8,05:21.7,19249,19305,put-down,1,rug,324,['rug'],[324],,,,,,,,
26918,P22,P22_12,grab potato peeler,05:21.7,05:22.8,19302,19371,grab,0,peeler:potato,86,['peeler:potato'],[86],,,,,,,,
26919,P22,P22_12,put down down potato peeler,05:23.3,05:24.7,19399,19480,put-down,1,peeler:potato,86,['peeler:potato'],[86],,,,,,,,
26920,P22,P22_12,open tap,05:24.4,05:25.6,19465,19534,open,2,tap,3,['tap'],[3],,,,,,,,
26921,P22,P22_12,rinse plate,05:25.6,05:28.6,19533,19716,rinse,4,plate,4,['plate'],[4],,,,,,,,
26922,P22,P22_12,close tap,05:28.3,05:29.2,19695,19749,close,3,tap,3,['tap'],[3],,,,,,,,
26923,P22,P22_12,pick up rag,05:30.6,05:31.8,19834,19909,pick-up,0,rag,32,['rag'],[32],,,,,,,,
26924,P22,P22_12,dry dish,05:31.9,05:34.2,19912,20054,dry,11,dish,4,['dish'],[4],,,,,,,,
26925,P22,P22_12,place dish,05:33.6,05:36.9,20015,20212,place,1,dish,4,['dish'],[4],,,,,,,,
26926,P22,P22_12,place rag,05:36.9,05:39.2,20215,20350,place,1,rag,32,['rag'],[32],,,,,,,,
26927,P22,P22_12,pick up banana,05:39.0,05:40.0,20341,20400,pick-up,0,banana,120,['banana'],[120],,,,,,,,
26928,P22,P22_12,peel banana,05:40.1,05:44.1,20406,20647,peel,16,banana,120,['banana'],[120],,,,,,,,
26929,P22,P22_12,cut banana,05:44.5,05:48.3,20670,20895,cut,5,banana,120,['banana'],[120],,,,,,,,
26930,P22,P22_12,cut banana,05:47.8,05:49.5,20868,20971,cut,5,banana,120,['banana'],[120],,,,,,,,
26931,P22,P22_12,cut banana,05:50.3,05:51.6,21015,21097,cut,5,banana,120,['banana'],[120],,,,,,,,
26932,P22,P22_12,cut banana,05:52.9,05:54.4,21174,21264,cut,5,banana,120,['banana'],[120],,,,,,,,
26933,P22,P22_12,place knife,06:11.6,06:14.2,22295,22455,place,1,knife,5,['knife'],[5],,,,,,,,
26934,P22,P22_12,throw peel,06:14.6,06:17.5,22476,22651,throw,8,peel,68,['peel'],[68],,,,,,,,
26935,P22,P22_12,close basket,06:17.3,06:18.1,22635,22685,close,3,basket,125,['basket'],[125],,,,,,,,
26936,P22,P22_12,open tap,06:18.4,06:19.9,22704,22793,open,2,tap,3,['tap'],[3],,,,,,,,
26937,P22,P22_12,rinse hands,06:18.7,06:21.1,22723,22868,rinse,4,hand,12,['hand'],[12],,,,,,,,
26938,P22,P22_12,close tap,06:20.6,06:21.6,22836,22896,close,3,tap,3,['tap'],[3],,,,,,,,
26939,P22,P22_12,shake hands,06:21.7,06:22.5,22899,22949,shake,14,hand,12,['hand'],[12],,,,,,,,
26940,P22,P22_12,dry hands,06:22.4,06:25.9,22945,23155,dry,11,hand,12,['hand'],[12],,,,,,,,
26941,P22,P22_12,place rag,06:25.4,06:27.0,23127,23222,place,1,rag,32,['rag'],[32],,,,,,,,
26942,P22,P22_12,open cabinet,06:28.0,06:29.5,23282,23372,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
26943,P22,P22_12,pick up bread,06:29.9,06:30.6,23393,23438,pick-up,0,bread,52,['bread'],[52],,,,,,,,
26944,P22,P22_12,close cabinet,06:30.9,06:31.7,23453,23501,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
26945,P22,P22_12,open bread,06:32.2,06:37.2,23532,23832,open,2,bread,52,['bread'],[52],,,,,,,,
26946,P22,P22_12,remove coverage,06:32.4,06:36.9,23545,23811,remove,10,bread,52,['bread'],[52],,,,,,,,
26947,P22,P22_12,open bread,06:37.0,06:40.7,23817,24043,open,2,bread,52,['bread'],[52],,,,,,,,
26948,P22,P22_12,pick up slice,06:40.4,06:43.3,24024,24197,pick-up,0,bread,52,['bread'],[52],,,,,,,,
26949,P22,P22_12,insert slice,06:43.3,06:44.8,24199,24289,insert,22,bread,52,['bread'],[52],,,,,,,,
26950,P22,P22_12,turn on toaster,06:44.7,06:45.8,24283,24345,turn-on,12,toaster,172,['toaster'],[172],,,,,,,,
26951,P22,P22_12,close bread,06:45.9,06:47.8,24351,24465,close,3,bread,52,['bread'],[52],,,,,,,,
26952,P22,P22_12,put clip,06:47.8,06:54.9,24469,24895,put,1,clip,189,['clip'],[189],,,,,,,,
26953,P22,P22_12,open cabinet,06:55.2,06:56.3,24909,24976,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
26954,P22,P22_12,place bread,06:55.8,06:59.9,24946,25192,place,1,bread,52,['bread'],[52],,,,,,,,
26955,P22,P22_12,close cabinet,06:59.7,07:01.0,25184,25257,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
26956,P22,P22_12,open cabinet,07:04.8,07:05.8,25488,25545,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
26957,P22,P22_12,pick up plate,07:06.4,07:09.4,25584,25764,pick-up,0,plate,4,['plate'],[4],,,,,,,,
26958,P22,P22_12,close locker,07:09.5,07:10.8,25770,25848,close,3,locker,8,['locker'],[8],,,,,,,,
26959,P22,P22_12,put plate,07:10.9,07:13.9,25851,26031,put,1,plate,4,['plate'],[4],,,,,,,,
26960,P22,P22_12,open drawer,07:15.5,07:16.5,26127,26188,open,2,drawer,9,['drawer'],[9],,,,,,,,
26961,P22,P22_12,pick up knife,07:16.6,07:17.8,26193,26268,pick-up,0,knife,5,['knife'],[5],,,,,,,,
26962,P22,P22_12,close drawer,07:17.8,07:18.7,26266,26319,close,3,drawer,9,['drawer'],[9],,,,,,,,
26963,P22,P22_12,put knife,07:19.3,07:20.5,26355,26430,put,1,knife,5,['knife'],[5],,,,,,,,
26964,P22,P22_12,open locker,07:20.6,07:23.1,26436,26586,open,2,locker,8,['locker'],[8],,,,,,,,
26965,P22,P22_12,close locker,07:23.9,07:26.0,26633,26761,close,3,locker,8,['locker'],[8],,,,,,,,
26966,P22,P22_12,open locker,07:25.7,07:26.6,26740,26797,open,2,locker,8,['locker'],[8],,,,,,,,
26967,P22,P22_12,pick up jar,07:27.0,07:28.2,26819,26892,pick-up,0,jar,60,['jar'],[60],,,,,,,,
26968,P22,P22_12,put jar,07:28.2,07:29.1,26890,26947,put,1,jar,60,['jar'],[60],,,,,,,,
26969,P22,P22_12,pick up container,07:29.2,07:30.4,26951,27021,pick-up,0,container,29,['container'],[29],,,,,,,,
26970,P22,P22_12,put container,07:30.4,07:31.7,27026,27099,put,1,container,29,['container'],[29],,,,,,,,
26971,P22,P22_12,close locker,07:31.8,07:34.6,27105,27278,close,3,locker,8,['locker'],[8],,,,,,,,
26972,P22,P22_12,open drawer,07:34.7,07:36.7,27284,27405,open,2,drawer,9,['drawer'],[9],,,,,,,,
26973,P22,P22_12,pick up mats,07:36.7,07:37.9,27404,27472,pick-up,0,mat,88,['mat'],[88],,,,,,,,
26974,P22,P22_12,close drawers,07:38.0,07:39.0,27477,27541,close,3,drawer,9,['drawer'],[9],,,,,,,,
26975,P22,P22_12,move bottle,07:40.8,07:42.2,27649,27731,move,9,bottle,28,['bottle'],[28],,,,,,,,
26976,P22,P22_12,put down down tablecloths,07:43.7,07:45.3,27820,27918,put-down,1,tablecloth,153,['tablecloth'],[153],,,,,,,,
26977,P22,P22_12,open cupboard,07:46.2,07:47.4,27973,28041,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
26978,P22,P22_12,grab detergent,07:47.3,07:48.6,28037,28117,grab,0,detergent,70,['detergent'],[70],,,,,,,,
26979,P22,P22_12,grab cloth,07:49.6,07:50.8,28178,28249,grab,0,cloth,32,['cloth'],[32],,,,,,,,
26980,P22,P22_12,spray detergent,07:52.6,07:54.1,28353,28443,spray,44,detergent,70,['detergent'],[70],,,,,,,,
26981,P22,P22_12,clean table,07:55.1,07:55.9,28505,28552,clean,4,table,53,['table'],[53],,,,,,,,
26982,P22,P22_12,spray detergent,07:55.9,07:56.8,28555,28611,spray,44,detergent,70,['detergent'],[70],,,,,,,,
26983,P22,P22_12,spray detergent,07:56.9,07:58.4,28615,28705,spray,44,detergent,70,['detergent'],[70],,,,,,,,
26984,P22,P22_12,clean table,07:58.5,08:01.6,28711,28898,clean,4,table,53,['table'],[53],,,,,,,,
26985,P22,P22_12,put down down detergent,08:01.7,08:02.5,28901,28949,put-down,1,detergent,70,['detergent'],[70],,,,,,,,
26986,P22,P22_12,open tap,08:03.0,08:04.5,28980,29070,open,2,tap,3,['tap'],[3],,,,,,,,
26987,P22,P22_12,rinse cloth,08:04.6,08:06.1,29076,29165,rinse,4,cloth,32,['cloth'],[32],,,,,,,,
26988,P22,P22_12,wring cloth,08:06.0,08:09.2,29158,29353,wring,21,cloth,32,['cloth'],[32],,,,,,,,
26989,P22,P22_12,grab detergent,08:09.8,08:10.6,29386,29434,grab,0,detergent,70,['detergent'],[70],,,,,,,,
26990,P22,P22_12,spray detergent,08:10.7,08:11.6,29440,29498,spray,44,detergent,70,['detergent'],[70],,,,,,,,
26991,P22,P22_12,clean table,08:11.7,08:13.8,29499,29628,clean,4,table,53,['table'],[53],,,,,,,,
26992,P22,P22_12,spray detergent,08:13.9,08:14.5,29631,29667,spray,44,detergent,70,['detergent'],[70],,,,,,,,
26993,P22,P22_12,clean table,08:14.6,08:16.2,29673,29774,clean,4,table,53,['table'],[53],,,,,,,,
26994,P22,P22_12,grab sheets,08:16.2,08:16.7,29769,29801,grab,0,sheet,325,['sheet'],[325],,,,,,,,
26995,P22,P22_12,put down down sheets,08:16.8,08:17.5,29808,29848,put-down,1,sheet,325,['sheet'],[325],,,,,,,,
26996,P22,P22_12,grab can,08:17.4,08:18.7,29841,29919,grab,0,can,87,['can'],[87],,,,,,,,
26997,P22,P22_12,put down down can,08:17.9,08:19.1,29872,29944,put-down,1,can,87,['can'],[87],,,,,,,,
26998,P22,P22_12,move ciabatta,08:19.0,08:20.4,29940,30025,move,9,ciabatta,52,['ciabatta'],[52],,,,,,,,
26999,P22,P22_12,move ciabatta,08:20.5,08:23.7,30031,30222,move,9,ciabatta,52,['ciabatta'],[52],,,,,,,,
27000,P22,P22_12,grab plate,08:24.5,08:25.5,30269,30329,grab,0,plate,4,['plate'],[4],,,,,,,,
27001,P22,P22_12,move plate,08:25.6,08:26.3,30335,30376,move,9,plate,4,['plate'],[4],,,,,,,,
27002,P22,P22_12,spray detergent,08:26.4,08:26.9,30382,30415,spray,44,detergent,70,['detergent'],[70],,,,,,,,
27003,P22,P22_12,clean table,08:26.8,08:36.1,30410,30964,clean,4,table,53,['table'],[53],,,,,,,,
27004,P22,P22_12,clean table,08:27.4,08:33.2,30443,30789,clean,4,table,53,['table'],[53],,,,,,,,
27005,P22,P22_12,spray detergent,08:27.4,08:29.6,30443,30577,spray,44,detergent,70,['detergent'],[70],,,,,,,,
27006,P22,P22_12,move bottle,08:35.6,08:36.5,30934,30992,move,9,bottle,28,['bottle'],[28],,,,,,,,
27007,P22,P22_12,spray cleanser,08:36.2,08:36.9,30971,31012,spray,44,cleanser,70,['cleanser'],[70],,,,,,,,
27008,P22,P22_12,wipe table,08:36.9,08:41.9,31014,31311,wipe,4,table,53,['table'],[53],,,,,,,,
27009,P22,P22_12,move bottle,08:41.9,08:42.9,31314,31372,move,9,bottle,28,['bottle'],[28],,,,,,,,
27010,P22,P22_12,wipe table,08:42.8,08:44.1,31370,31446,wipe,4,table,53,['table'],[53],,,,,,,,
27011,P22,P22_12,open cupboard,08:47.1,08:48.1,31623,31687,open,2,cupboard,8,['cupboard'],[8],,,,,,,,
27012,P22,P22_12,put down cleanser,08:47.7,08:49.1,31663,31744,put-down,1,cleanser,70,['cleanser'],[70],,,,,,,,
27013,P22,P22_12,close cupboard,08:49.4,08:50.1,31762,31803,close,3,cupboard,8,['cupboard'],[8],,,,,,,,
27014,P22,P22_12,take plastic piece,08:53.4,08:54.8,32005,32087,take,0,piece:plastic,77,['piece:plastic'],[77],,,,,,,,
27015,P22,P22_12,throw plastic piece,08:57.0,08:58.5,32220,32309,throw,8,piece:plastic,77,['piece:plastic'],[77],,,,,,,,
27016,P22,P22_12,close bin,08:58.0,08:58.8,32281,32327,close,3,bin,25,['bin'],[25],,,,,,,,
27017,P22,P22_12,turn on tap,08:59.0,09:00.1,32339,32404,turn-on,12,tap,3,['tap'],[3],,,,,,,,
27018,P22,P22_12,rinse hands,09:00.2,09:00.9,32410,32456,rinse,4,hand,12,['hand'],[12],,,,,,,,
27019,P22,P22_12,pour soap,09:01.9,09:03.3,32516,32597,pour,7,soap,98,['soap'],[98],,,,,,,,
27020,P22,P22_12,wash hands,09:04.5,09:07.8,32669,32869,wash,4,hand,12,['hand'],[12],,,,,,,,
27021,P22,P22_12,rinse hands,09:08.2,09:13.4,32890,33201,rinse,4,hand,12,['hand'],[12],,,,,,,,
27022,P22,P22_12,close tap,09:13.5,09:14.1,33207,33243,close,3,tap,3,['tap'],[3],,,,,,,,
27023,P22,P22_12,shake hands,09:14.4,09:15.4,33264,33324,shake,14,hand,12,['hand'],[12],,,,,,,,
27024,P22,P22_12,dry hands,09:15.5,09:20.5,33330,33628,dry,11,hand,12,['hand'],[12],,,,,,,,
27025,P22,P22_12,put down cloth,09:20.8,09:22.0,33646,33718,put-down,1,cloth,32,['cloth'],[32],,,,,,,,
27026,P22,P22_12,pick up slice of bread,09:23.2,09:25.5,33790,33930,pick-up,0,cloth,32,['cloth'],"[32, 52]",,,,,,,,
27027,P22,P22_12,put down slice of bread,09:25.8,09:26.5,33947,33990,put-down,1,cloth,32,['cloth'],"[32, 52]",,,,,,,,
27028,P22,P22_12,open jar,09:26.4,09:27.7,33987,34062,open,2,jar,60,['jar'],[60],,,,,,,,
27029,P22,P22_12,pick up cream,09:28.9,09:30.7,34132,34239,pick-up,0,cream,166,['cream'],[166],,,,,,,,
27030,P22,P22_12,spread cream,09:33.5,09:36.8,34413,34608,spread,36,cream,166,['cream'],[166],,,,,,,,
27031,P22,P22_12,spread cream,09:35.4,09:38.6,34524,34714,spread,36,cream,166,['cream'],[166],,,,,,,,
27032,P22,P22_12,put down slice,09:48.3,09:49.1,35296,35345,put-down,1,cream,166,['cream'],[166],,,,,,,,
27033,P22,P22_12,pick up cream,09:49.7,09:50.4,35380,35422,pick-up,0,cream,166,['cream'],[166],,,,,,,,
27034,P22,P22_12,spread cream,09:52.1,09:56.9,35526,35815,spread,36,cream,166,['cream'],[166],,,,,,,,
27035,P22,P22_12,place slice,10:03.5,10:06.3,36208,36377,place,1,cream,166,['cream'],[166],,,,,,,,
27036,P22,P22_12,pick up lid,10:06.4,10:07.1,36384,36426,pick-up,0,lid,11,['lid'],[11],,,,,,,,
27037,P22,P22_12,put lid,10:07.0,10:09.0,36421,36540,put,1,lid,11,['lid'],[11],,,,,,,,
27038,P22,P22_12,open cabinet,10:09.2,10:10.1,36552,36607,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
27039,P22,P22_12,place jar,10:09.9,10:10.8,36592,36650,place,1,jar,60,['jar'],[60],,,,,,,,
27040,P22,P22_12,move jar,10:10.9,10:11.7,36654,36703,move,9,jar,60,['jar'],[60],,,,,,,,
27041,P22,P22_12,place jar,10:11.8,10:13.3,36709,36799,place,1,jar,60,['jar'],[60],,,,,,,,
27042,P22,P22_12,close cabinet,10:13.3,10:14.3,36800,36856,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
27043,P22,P22_12,place knife,10:16.6,10:17.8,36996,37069,place,1,knife,5,['knife'],[5],,,,,,,,
27044,P22,P22_12,open cabinet,10:17.9,10:18.9,37075,37136,open,2,cabinet,8,['cabinet'],[8],,,,,,,,
27045,P22,P22_12,pick up cup,10:18.7,10:21.2,37120,37273,pick-up,0,cup,23,['cup'],[23],,,,,,,,
27046,P22,P22_12,close cabinet,10:20.4,10:22.2,37221,37334,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
27047,P22,P22_12,place cup,10:23.0,10:24.2,37379,37454,place,1,cup,23,['cup'],[23],,,,,,,,
27048,P22,P22_12,pick up place mats,10:25.2,10:26.3,37514,37580,pick-up,0,cup,23,['cup'],"[23, 88]",,,,,,,,
27049,P22,P22_12,place place mat,10:27.0,10:29.4,37620,37765,place,1,mat,88,['mat'],[88],,,,,,,,
27050,P22,P22_12,open place mat,10:29.3,10:31.3,37756,37877,open,2,mat,88,['mat'],"[88, 88]",,,,,,,,
27051,P22,P22_12,put place mat,10:31.4,10:32.6,37882,37958,put,1,mat,88,['mat'],"[88, 88]",,,,,,,,
27052,P22,P22_12,pick up cup,10:35.5,10:36.6,38130,38197,pick-up,0,cup,23,['cup'],[23],,,,,,,,
27053,P22,P22_12,place cup,10:36.7,10:37.9,38203,38275,place,1,cup,23,['cup'],[23],,,,,,,,
27054,P22,P22_12,place cup,10:37.8,10:38.3,38270,38300,place,1,cup,23,['cup'],[23],,,,,,,,
27055,P22,P22_12,move cup,10:38.4,10:39.6,38305,38374,move,9,cup,23,['cup'],[23],,,,,,,,
27056,P22,P22_12,pick up dishes,10:40.6,10:43.2,38434,38592,pick-up,0,dish,4,['dish'],[4],,,,,,,,
27057,P22,P22_12,place dish,10:42.7,10:44.1,38562,38647,place,1,dish,4,['dish'],[4],,,,,,,,
27058,P22,P22_12,place dish,10:43.9,10:44.9,38632,38695,place,1,dish,4,['dish'],[4],,,,,,,,
27059,P22,P22_12,move dish,10:44.6,10:46.0,38674,38762,move,9,dish,4,['dish'],[4],,,,,,,,
27060,P22,P22_12,place dish,10:46.1,10:47.4,38768,38841,place,1,dish,4,['dish'],[4],,,,,,,,
27061,P22,P22_12,get tupperware,10:48.6,10:49.6,38919,38976,get,0,tupperware,39,['tupperware'],[39],,,,,,,,
27062,P22,P22_12,get plate,10:50.8,10:51.9,39048,39114,get,0,plate,4,['plate'],[4],,,,,,,,
27063,P22,P22_12,set down plate,10:52.0,10:53.5,39120,39210,set-down,1,plate,4,['plate'],[4],,,,,,,,
27064,P22,P22_12,set down tupperware,10:52.2,10:54.7,39134,39280,set-down,1,tupperware,39,['tupperware'],[39],,,,,,,,
27065,P22,P22_12,turn off coffee machine,10:56.0,10:59.6,39360,39577,turn-off,15,machine:coffee,126,['machine:coffee'],[126],,,,,,,,
27066,P22,P22_12,get carafe,10:57.4,10:59.6,39441,39574,get,0,carafe,105,['carafe'],[105],,,,,,,,
27067,P22,P22_12,pour coffee,11:01.2,11:03.5,39673,39813,pour,7,coffee,58,['coffee'],[58],,,,,,,,
27068,P22,P22_12,move cup,11:03.6,11:04.7,39816,39880,move,9,cup,23,['cup'],[23],,,,,,,,
27069,P22,P22_12,pour coffee,11:06.1,11:10.9,39964,40252,pour,7,coffee,58,['coffee'],[58],,,,,,,,
27070,P22,P22_12,pour coffee,11:10.7,11:12.8,40242,40367,pour,7,coffee,58,['coffee'],[58],,,,,,,,
27071,P22,P22_12,move cup,11:13.7,11:15.2,40419,40511,move,9,cup,23,['cup'],[23],,,,,,,,
27072,P22,P22_12,set down carafe,11:17.5,11:19.4,40648,40765,set-down,1,carafe,105,['carafe'],[105],,,,,,,,
27073,P22,P22_12,get cover,11:20.3,11:21.4,40819,40886,get,0,cover,102,['cover'],[102],,,,,,,,
27074,P22,P22_12,cover bread,11:20.9,11:22.8,40852,40968,cover,28,bread,52,['bread'],[52],,,,,,,,
27075,P22,P22_12,toast bread,11:22.9,11:25.2,40974,41111,toast,47,bread,52,['bread'],[52],,,,,,,,
27076,P22,P22_13,pick up jar,00:02.2,00:03.6,134,215,pick-up,0,jar,60,['jar'],[60],,,,,,,,
27077,P22,P22_13,shake jar,00:03.4,00:04.6,201,277,shake,14,jar,60,['jar'],[60],,,,,,,,
27078,P22,P22_13,pick up cloth,00:04.3,00:05.2,258,313,pick-up,0,cloth,32,['cloth'],[32],,,,,,,,
27079,P22,P22_13,dry jar,00:05.3,00:16.3,318,976,dry,11,jar,60,['jar'],[60],,,,,,,,
27080,P22,P22_13,shake jar,00:16.3,00:16.9,979,1016,shake,14,jar,60,['jar'],[60],,,,,,,,
27081,P22,P22_13,put down jar,00:17.0,00:18.0,1018,1080,put-down,1,jar,60,['jar'],[60],,,,,,,,
27082,P22,P22_13,put down cloth,00:17.9,00:19.3,1077,1159,put-down,1,cloth,32,['cloth'],[32],,,,,,,,
27083,P22,P22_13,pick up lid,00:19.4,00:20.4,1165,1221,pick-up,0,lid,11,['lid'],[11],,,,,,,,
27084,P22,P22_13,dry lid,00:20.4,00:21.7,1227,1302,dry,11,lid,11,['lid'],[11],,,,,,,,
27085,P22,P22_13,put down lid,00:21.7,00:22.5,1303,1349,put-down,1,lid,11,['lid'],[11],,,,,,,,
27086,P22,P22_13,put down cloth,00:22.6,00:23.7,1356,1422,put-down,1,cloth,32,['cloth'],[32],,,,,,,,
27087,P22,P22_13,pick up glass,00:23.8,00:24.6,1428,1475,pick-up,0,glass,16,['glass'],[16],,,,,,,,
27088,P22,P22_13,put down glass,00:24.7,00:26.4,1481,1582,put-down,1,glass,16,['glass'],[16],,,,,,,,
27089,P22,P22_13,pick up teaspoon,00:26.5,00:27.8,1588,1665,pick-up,0,teaspoon,7,['teaspoon'],[7],,,,,,,,
27090,P22,P22_13,close cabinet,00:27.9,00:28.7,1671,1722,close,3,cabinet,8,['cabinet'],[8],,,,,,,,
27091,P22,P22_13,open drawer,00:29.5,00:30.4,1769,1823,open,2,drawer,9,['drawer'],[9],,,,,,,,
27092,P22,P22_13,put down teaspoon,00:30.4,00:31.4,1825,1885,put-down,1,teaspoon,7,['teaspoon'],[7],,,,,,,,
27093,P22,P22_13,move teaspoons,00:31.5,00:33.0,1891,1981,move,9,teaspoon,7,['teaspoon'],[7],,,,,,,,
27094,P22,P22_13,close drawer,00:33.1,00:34.3,1987,2058,close,3,drawer,9,['drawer'],[9],,,,,,,,
27095,P22,P22_13,open coffee maker,00:36.9,00:37.7,2215,2261,open,2,maker:coffee,126,['maker:coffee'],[126],,,,,,,,
27096,P22,P22_13,remove coffee pot,00:37.8,00:39.1,2267,2344,remove,10,pot:coffee,15,['pot:coffee'],[15],,,,,,,,
27097,P22,P22_13,remove filter,00:39.2,00:40.5,2350,2427,remove,10,filter,59,['filter'],[59],,,,,,,,
27098,P22,P22_13,put filter in coffee pot,00:40.4,00:41.3,2425,2478,put,1,filter,59,"['filter', 'pot:coffee']","[59, 15]",,,,,,,,
27099,P22,P22_13,move coffee pot,00:42.0,00:44.9,2522,2696,move,9,pot:coffee,15,['pot:coffee'],[15],,,,,,,,
27100,P22,P22_13,put down coffee pot,00:43.7,00:45.2,2622,2714,put-down,1,pot:coffee,15,['pot:coffee'],[15],,,,,,,,
27101,P22,P22_13,remove filter,00:45.7,00:46.6,2744,2797,remove,10,filter,59,['filter'],[59],,,,,,,,
27102,P22,P22_13,open trash can,00:48.2,00:48.8,2890,2928,open,2,trash,108,"['trash', 'can']","[108, 87]",,,,,,,,
27103,P22,P22_13,empty filter,00:49.1,00:59.0,2947,3538,empty,18,filter,59,['filter'],[59],,,,,,,,
27104,P22,P22_13,close trash can,00:58.7,01:00.2,3522,3609,close,3,trash,108,"['trash', 'can']","[108, 87]",,,,,,,,
27105,P22,P22_13,open tap,01:00.6,01:02.5,3636,3753,open,2,tap,3,['tap'],[3],,,,,,,,
27106,P22,P22_13,rinse filter,01:01.9,01:08.2,3717,4092,rinse,4,filter,59,['filter'],[59],,,,,,,,
27107,P22,P22_13,rinse filter,01:04.0,01:05.2,3838,3913,rinse,4,filter,59,['filter'],[59],,,,,,,,
27108,P22,P22_13,rinse filter,01:07.5,01:16.0,4047,4559,rinse,4,filter,59,['filter'],[59],,,,,,,,
27109,P22,P22_13,rinse pitcher,01:16.6,01:18.7,4595,4725,rinse,4,pitcher,105,['pitcher'],[105],,,,,,,,
27110,P22,P22_13,rinse sponge,01:18.8,01:20.6,4725,4836,rinse,4,sponge,21,['sponge'],[21],,,,,,,,
27111,P22,P22_13,pick up soap,01:20.7,01:23.0,4842,4978,pick-up,0,soap,98,['soap'],[98],,,,,,,,
27112,P22,P22_13,put on soap,01:21.8,01:23.3,4909,4996,put-on,1,soap,98,['soap'],[98],,,,,,,,
27113,P22,P22_13,put down soap,01:23.7,01:24.9,5020,5093,put-down,1,soap,98,['soap'],[98],,,,,,,,
27114,P22,P22_13,rinse sponge,01:24.1,01:25.3,5047,5119,rinse,4,sponge,21,['sponge'],[21],,,,,,,,
27115,P22,P22_13,lather filter,01:26.1,01:29.9,5164,5395,lather,4,filter,59,['filter'],[59],,,,,,,,
27116,P22,P22_13,pick up pitcher,01:30.1,01:31.7,5408,5500,pick-up,0,pitcher,105,['pitcher'],[105],,,,,,,,
27117,P22,P22_13,empty pitcher,01:31.7,01:32.4,5501,5545,empty,18,pitcher,105,['pitcher'],[105],,,,,,,,
27118,P22,P22_13,lather pitcher,01:32.3,01:37.0,5536,5822,lather,4,pitcher,105,['pitcher'],[105],,,,,,,,
27119,P22,P22_13,lather pitcher,01:36.7,01:41.1,5800,6063,lather,4,pitcher,105,['pitcher'],[105],,,,,,,,
27120,P22,P22_13,put down pitcher,01:40.7,01:41.2,6042,6074,put-down,1,pitcher,105,['pitcher'],[105],,,,,,,,
27121,P22,P22_13,pick up knife,01:41.1,01:42.2,6066,6133,pick-up,0,knife,5,['knife'],[5],,,,,,,,
27122,P22,P22_13,lather knife,01:42.1,01:44.7,6128,6284,lather,4,knife,5,['knife'],[5],,,,,,,,
27123,P22,P22_13,put down knife,01:44.6,01:45.9,6276,6351,put-down,1,knife,5,['knife'],[5],,,,,,,,
27124,P22,P22_13,pick up potato peeler,01:45.4,01:46.2,6326,6371,pick-up,0,peeler:potato,86,['peeler:potato'],[86],,,,,,,,
27125,P22,P22_13,lather potato peeler,01:46.0,01:47.8,6362,6467,lather,4,peeler:potato,86,['peeler:potato'],[86],,,,,,,,
27126,P22,P22_13,put down potato peeler,01:48.2,01:49.0,6490,6539,put-down,1,peeler:potato,86,['peeler:potato'],[86],,,,,,,,
27127,P22,P22_13,open tap,01:49.5,01:50.6,6570,6637,open,2,tap,3,['tap'],[3],,,,,,,,
27128,P22,P22_13,rinse knife,01:50.4,01:51.7,6625,6700,rinse,4,knife,5,['knife'],[5],,,,,,,,
27129,P22,P22_13,lather knife,01:51.4,01:53.2,6686,6791,lather,4,knife,5,['knife'],[5],,,,,,,,
27130,P22,P22_13,put down knife,01:53.3,01:53.8,6797,6827,put-down,1,knife,5,['knife'],[5],,,,,,,,
27131,P22,P22_13,open tap,01:54.4,01:56.0,6865,6960,open,2,tap,3,['tap'],[3],,,,,,,,
27132,P22,P22_13,rinse cloth,01:55.6,01:59.5,6937,7171,rinse,4,cloth,32,['cloth'],[32],,,,,,,,
